Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229926,,,,,For evelyn.,,,600000010081846333,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229928,,,,,For evelyn.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229930,,,,,For evelyn.,,,600000010081835786,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229932,,,,,For evelyn.,,,600000010081873109,Five Spice Beef Shank 五香牛腱,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229934,,,,,For evelyn.,,,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229936,,,,,For evelyn.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229938,,,,,For evelyn.,,,600000031726935734,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229940,,,,,For evelyn.,,,600000010081827857,Beef Sandwich (1) 大嘴牛肉包 (不辣),,0.00,0.00,0.00,3.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229942,,,,,For evelyn.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229944,,,,,For evelyn.,,,600000010081847463,Beef Potstickers (6) 牛肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:14 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452229946,,,,,For evelyn.,,,600000026820238595,High Tail Shrimp & Pork Steamed Dumplings (6) 🦐 翘尾鲜虾蒸饺,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699370,,,,,For Kuangji.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699372,,,,,For Kuangji.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699374,,,,,For Kuangji.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699376,,,,,For Kuangji.,,,600000031726935734,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699378,,,,,For Kuangji.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699380,,,,,For Kuangji.,,,600000010081843259,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699382,,,,,For Kuangji.,,,600000010081870624,Braised Pig Ears 🌶️ 凉拌猪耳,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699384,,,,,For Wen Cai.,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699386,,,,,For Wen Cai.,,,600000010081902105,Kale Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣羽衣甘蓝沙拉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699388,,,,,For Wen Cai.,,,600000010081907948,Banana Naan Bread (1) Ⓥ 香蕉飞饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035452570427,29,2/8/25 12:22 PM,2/8/25 12:22 PM,600000035452540179,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035452699390,,,,,For Meena.,,,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:27 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452979714,,,,,For Fei.,,,600000010081897528,Broccoli with Seafood Sauce 蚝油西兰花,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:27 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035452979716,,,,,For Fei.,,,600000010081899532,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035453094300,32,2/8/25 12:28 PM,2/8/25 12:28 PM,600000035453075952,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035453075928,600000031727085237,600000031727085238,,,No Spicy 不要辣,600000031727019038,Sauce 酱汁,600000031726935734,Chinese Crepe 煎饼果子 (薄脆),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035451568316,16,2/8/25 12:36 PM,2/8/25 12:00 PM,600000035451568315,Yafang Chen,B3,Dining Room,Lunch,Dine In,600000035453516168,,,,,For evelyn.,,,600000010081907948,Banana Naan Bread (1) Ⓥ 香蕉飞饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035453580205,34,2/8/25 12:38 PM,2/8/25 12:38 PM,600000035453574557,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035453573028,,,,,Include plasticware,,,600000010081832227,Pan Fried Chive Dumplings (3) 韭菜盒子,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035453580205,34,2/8/25 12:38 PM,2/8/25 12:38 PM,600000035453574557,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035453573030,,,,,Include plasticware,,,600000010081831015,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035453580205,34,2/8/25 12:38 PM,2/8/25 12:38 PM,600000035453574557,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035453573032,,,,,Include plasticware,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035454262934,46,2/8/25 12:57 PM,2/8/25 12:57 PM,600000035454201238,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035454617675,,,,,Include plasticware,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035454262934,46,2/8/25 12:57 PM,2/8/25 12:57 PM,600000035454201238,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035454617677,,,,,Include plasticware,,,600000010081897528,Broccoli with Seafood Sauce 蚝油西兰花,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035454262934,46,2/8/25 12:57 PM,2/8/25 12:57 PM,600000035454201238,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035454617679,,,,,Include plasticware,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035454262934,46,2/8/25 12:57 PM,2/8/25 12:57 PM,600000035454201238,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035454617681,,,,,Include plasticware,,,600000010081895356,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035454481077,47,2/8/25 12:59 PM,2/8/25 12:59 PM,600000035454436929,Default Online Ordering,D5,Dining Room,Lunch,Dine In,600000035454757617,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456066434,57,2/8/25 1:31 PM,2/8/25 1:31 PM,600000035456066384,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035456432621,600000027692292275,600000027692292276,,,No Lettuce 不要生菜,600000010081827850,Ingredients 原料,600000010081827857,Beef Sandwich (1) 大嘴牛肉包 (不辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456066434,57,2/8/25 1:31 PM,2/8/25 1:31 PM,600000035456066384,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035456432623,600000027692292275,600000027692292276,,,No Lettuce 不要生菜,600000010081827850,Ingredients 原料,600000010081826450,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456996560,60,2/8/25 1:43 PM,2/8/25 1:43 PM,600000035456973212,Default Online Ordering,B8,Dining Room,Lunch,Dine In,600000035457069322,,,,,For ximingchen.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456996560,60,2/8/25 1:43 PM,2/8/25 1:43 PM,600000035456973212,Default Online Ordering,B8,Dining Room,Lunch,Dine In,600000035457069324,,,,,For ximingchen.,,,600000010081832227,Pan Fried Chive Dumplings (3) 韭菜盒子,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456996560,60,2/8/25 1:43 PM,2/8/25 1:43 PM,600000035456973212,Default Online Ordering,B8,Dining Room,Lunch,Dine In,600000035457069326,,,,,For Siyi Luo.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456996560,60,2/8/25 1:43 PM,2/8/25 1:43 PM,600000035456973212,Default Online Ordering,B8,Dining Room,Lunch,Dine In,600000035457069328,,,,,For Siyi Luo.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456996560,60,2/8/25 1:43 PM,2/8/25 1:43 PM,600000035456973212,Default Online Ordering,B8,Dining Room,Lunch,Dine In,600000035457069330,600000027695721240,600000027695721241,,,Sauce On Side 酱汁分开,600000027695692470,Sauce 酱汁,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456996560,60,2/8/25 1:43 PM,2/8/25 1:43 PM,600000035456973212,Default Online Ordering,B8,Dining Room,Lunch,Dine In,600000035457069331,,,,,For Siyi Luo.,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035456996560,60,2/8/25 1:43 PM,2/8/25 1:43 PM,600000035456973212,Default Online Ordering,B8,Dining Room,Lunch,Dine In,600000035457069333,,,,,For Siyi Luo.,,,600000010081897528,Broccoli with Seafood Sauce 蚝油西兰花,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457313224,62,2/8/25 1:50 PM,2/8/25 1:50 PM,600000035457275329,Default Online Ordering,B7,Dining Room,Lunch,Dine In,600000035457525615,,,,,For Aaron Kwong.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457313224,62,2/8/25 1:50 PM,2/8/25 1:50 PM,600000035457275329,Default Online Ordering,B7,Dining Room,Lunch,Dine In,600000035457525617,,,,,For Aaron Kwong.,,,600000010081895356,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457313224,62,2/8/25 1:50 PM,2/8/25 1:50 PM,600000035457275329,Default Online Ordering,B7,Dining Room,Lunch,Dine In,600000035457525619,,,,,For Aaron Kwong.,,,600000010081890982,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457324067,64,2/8/25 1:51 PM,2/8/25 1:51 PM,600000035457322668,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000035457534977,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457324067,64,2/8/25 1:51 PM,2/8/25 1:51 PM,600000035457322668,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000035457534982,600000027697792518,600000027697792519,,,No Peanut 不要花生,600000010081888850,Ingredients 原料,600000010081886453,Yibin Noodles Ⓥ 🌶️ 宜宾燃面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457399674,66,2/8/25 1:52 PM,2/8/25 1:52 PM,600000035457385475,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035457625701,,,,,For Ralph Brunner.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457399674,66,2/8/25 1:52 PM,2/8/25 1:52 PM,600000035457385475,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035457625703,,,,,For Ralph Brunner.,,,600000010081873109,Five Spice Beef Shank 五香牛腱,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457399674,66,2/8/25 1:52 PM,2/8/25 1:52 PM,600000035457385475,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035457625705,,,,,For Joseph.,,,600000010081899532,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457399674,66,2/8/25 1:52 PM,2/8/25 1:52 PM,600000035457385475,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035457625707,,,,,For Joseph.,,,600000010081888852,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457399674,66,2/8/25 1:52 PM,2/8/25 1:52 PM,600000035457385475,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035457625709,,,,,For VH.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457399674,66,2/8/25 1:52 PM,2/8/25 1:52 PM,600000035457385475,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035457625711,,,,,For VH.,,,600000010081862679,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035457399674,66,2/8/25 1:52 PM,2/8/25 1:52 PM,600000035457385475,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000035457625713,,,,,For VH.,,,600000010081895396,Zha Jiang Mian 京味炸酱面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035459428823,77,2/8/25 2:26 PM,2/8/25 2:26 PM,600000035459404175,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035459667574,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035459378877,78,2/8/25 2:27 PM,2/8/25 2:27 PM,600000035459367380,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000035459722921,,,,,For Emily Song.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035459378877,78,2/8/25 2:27 PM,2/8/25 2:27 PM,600000035459367380,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000035459722923,,,,,For John john.,,,600000028210151889,Cold Noodles with Sesame Dressing Ⓥ 麻酱凉面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035459378877,78,2/8/25 2:27 PM,2/8/25 2:27 PM,600000035459367380,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000035459722925,,,,,For John john.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035459378877,78,2/8/25 2:27 PM,2/8/25 2:27 PM,600000035459367380,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000035459722927,,,,,For John john.,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461843129,85,2/8/25 3:02 PM,2/8/25 3:02 PM,600000035461810282,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035462101725,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461843129,85,2/8/25 3:02 PM,2/8/25 3:02 PM,600000035461810282,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035462101728,600000027693016533,600000027693016534,,,No Sesame 不要芝麻,600000010081850664,Ingredients 原料,600000010081905431,Pork Wontons in Chicken Soup 鸡汤小馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461922120,86,2/8/25 3:02 PM,2/8/25 3:02 PM,600000035461914322,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035462124311,,,,,For Justin Vo.,,,600000010081847463,Beef Potstickers (6) 牛肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461922120,86,2/8/25 3:02 PM,2/8/25 3:02 PM,600000035461914322,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035462124313,,,,,For josh.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461922120,86,2/8/25 3:02 PM,2/8/25 3:02 PM,600000035461914322,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035462124315,,,,,For josh.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461922120,86,2/8/25 3:02 PM,2/8/25 3:02 PM,600000035461914322,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035462124317,,,,,For josh.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461922120,86,2/8/25 3:02 PM,2/8/25 3:02 PM,600000035461914322,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035462124319,,,,,For josh.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461922120,86,2/8/25 3:03 PM,2/8/25 3:02 PM,600000035461914322,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035462136368,,,,,For Justin Vo.,,,600000010081874216,Spicy Beef Shank 🌶️🌶️ 麻辣牛腱,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035461922120,86,2/8/25 3:03 PM,2/8/25 3:02 PM,600000035461914322,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035462136370,,,,,For josh.,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035463485446,90,2/8/25 3:27 PM,2/8/25 3:27 PM,600000035463448598,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035464026661,600000027695660822,600000027695660823,,,Sauce On Side 酱汁分开,600000027695617666,Sauce 酱汁,600000010081854624,Chicken & Vegetable Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣菜肉大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035463485446,90,2/8/25 3:27 PM,2/8/25 3:27 PM,600000035463448598,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035464026663,600000027696413438,600000027696413439,,,No Pickled String Bean 不要酸豇豆,600000010081892478,Ingredients 原料,600000010081890982,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035466214996,95,2/8/25 4:03 PM,2/8/25 4:03 PM,600000035466214946,Default Online Ordering,,,Dinner,DoorDash - Takeout,600000035466790879,,,,,Include plasticware,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035466214996,95,2/8/25 4:03 PM,2/8/25 4:03 PM,600000035466214946,Default Online Ordering,,,Dinner,DoorDash - Takeout,600000035466790881,,,,,Include plasticware,,,600000010081843259,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035466214996,95,2/8/25 4:03 PM,2/8/25 4:03 PM,600000035466214946,Default Online Ordering,,,Dinner,DoorDash - Takeout,600000035466790883,,,,,Include plasticware,,,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035467916418,97,2/8/25 4:19 PM,2/8/25 4:19 PM,600000035467839322,Default Online Ordering,,,Dinner,DoorDash - Delivery,600000035468068280,600000026414807141,600000026414807142,,,Add Boba 珍珠,600000026414975698,Ingredients 原料,600000010081922546,Sour Plum Juice (Cold) 酸梅汁 (冷),,1.15,0.00,1.15,1.0,false,,
