Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000035408503508,35,2/7/25 1:45 PM,2/7/25 1:45 PM,600000035408503408,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035408608051,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,SF c44e4172 PickUp-Mallory M
Cupertino,600000035408503508,35,2/7/25 1:45 PM,2/7/25 1:45 PM,600000035408503408,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035408608052,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,SF c44e4172 PickUp-Mallory M
Cupertino,600000035408994917,36,2/7/25 1:55 PM,2/7/25 1:55 PM,600000035408994916,xin Meng,,,Lunch,Take Out,600000035408994912,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:59 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409072643,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:58 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409106015,600000027297452336,600000027297452337,,,COMB A,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:58 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409106017,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:58 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409106018,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:58 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409106019,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:58 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409106020,600000010081850666,600000010081850665,,,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:58 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409106021,600000010081859161,600000010081859160,,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:58 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409106022,600000010081921412,600000010081921409,,,Coke 可乐,,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,2.50,0.00,2.50,1.0,0.23000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 1:58 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035409106023,600000010081924409,600000010081924408,,,Diet Coke 健怡可乐,,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,2.50,0.00,2.50,1.0,0.23000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409213643,39,2/7/25 2:08 PM,2/7/25 2:08 PM,600000035409213593,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035409518843,600000010081862679,600000010081862678,,,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409213643,39,2/7/25 2:08 PM,2/7/25 2:08 PM,600000035409213593,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035409518844,600000010081852343,600000010081852342,,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409213643,39,2/7/25 2:08 PM,2/7/25 2:08 PM,600000035409213593,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035409518848,600000027297454428,600000027297454429,,,COMB C,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409559482,38,2/7/25 2:07 PM,2/7/25 2:07 PM,600000035409559481,xin Meng,A3,Dining Room,Lunch,Dine In,600000035409559475,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409559482,38,2/7/25 2:07 PM,2/7/25 2:07 PM,600000035409559481,xin Meng,A3,Dining Room,Lunch,Dine In,600000035409559477,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409559482,38,2/7/25 2:07 PM,2/7/25 2:07 PM,600000035409559481,xin Meng,A3,Dining Room,Lunch,Dine In,600000035409559479,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409213643,39,2/7/25 2:10 PM,2/7/25 2:08 PM,600000035409213593,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035409688475,600000010081890982,600000010081890981,,,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 2:26 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Take Out,600000035410487267,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 2:26 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Take Out,600000035410487269,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 2:26 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Take Out,600000035410487271,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 2:26 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Take Out,600000035410487273,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 2:26 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Take Out,600000035410487275,600000010081850666,600000010081850665,,,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 2:26 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Take Out,600000035410487277,600000010081859161,600000010081859160,,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 2:26 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Take Out,600000035410487279,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035409106152,37,2/7/25 2:26 PM,2/7/25 1:58 PM,600000035409106102,Default Online Ordering,A5,Dining Room,Lunch,Take Out,600000035410487281,600000010081888852,600000010081888851,,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035410907414,40,2/7/25 2:36 PM,2/7/25 2:36 PM,600000035410907314,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035411004429,600000027297453990,600000027297453991,,,COMB B,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035410907414,40,2/7/25 2:36 PM,2/7/25 2:36 PM,600000035410907314,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000035411004433,600000027297453990,600000027297453991,,,COMB B,,COMBO,Dough Zone Menu (Cupertino),,16.99,0.00,16.99,1.0,1.55000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035412646396,41,2/7/25 3:06 PM,2/7/25 3:06 PM,600000035412643247,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035412955463,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035412646396,41,2/7/25 3:06 PM,2/7/25 3:06 PM,600000035412643247,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035412955464,600000010081859161,600000010081859160,,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035412646396,41,2/7/25 3:06 PM,2/7/25 3:06 PM,600000035412643247,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035412955465,600000010081888852,600000010081888851,,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035412646396,41,2/7/25 3:06 PM,2/7/25 3:06 PM,600000035412643247,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035412955466,600000010081840858,600000010081840857,,,Steamed Pork Buns (4) 特色鲜肉蒸包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,9.95,0.00,1.0,0E-8,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035413385191,42,2/7/25 3:17 PM,2/7/25 3:17 PM,600000035413385141,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035413718923,600000010081864086,600000010081864085,,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,16.80,0.00,16.80,2.0,1.53000000,false,false,false,Tax Not Included,No Effect,DD 4c07924e Raghav K
Cupertino,600000035412646396,41,2/7/25 3:29 PM,2/7/25 3:06 PM,600000035412643247,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035414640771,600000024922278407,600000024922278408,,,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.95,5.95,0.00,1.0,0E-8,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035412646396,41,2/7/25 3:29 PM,2/7/25 3:06 PM,600000035412643247,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035414640773,600000024922278407,600000024922278408,,,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.95,5.95,0.00,1.0,0E-8,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035414692061,43,2/7/25 3:30 PM,2/7/25 3:30 PM,600000035414692060,xin Meng,,,Lunch,Take Out,600000035414692058,600000010081840858,600000010081840857,,,Steamed Pork Buns (4) 特色鲜肉蒸包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035415823275,44,2/7/25 3:48 PM,2/7/25 3:48 PM,600000035415823225,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035416133858,600000010081849365,600000010081849364,,,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,16.80,0.00,16.80,2.0,1.53000000,false,false,false,Tax Not Included,No Effect,DD 2bc4358c Lawrence J
Cupertino,600000035415823275,44,2/7/25 3:48 PM,2/7/25 3:48 PM,600000035415823225,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035416133859,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD 2bc4358c Lawrence J
Cupertino,600000035415823275,44,2/7/25 3:48 PM,2/7/25 3:48 PM,600000035415823225,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035416133860,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.10,0.00,9.10,1.0,0.83000000,false,false,false,Tax Not Included,No Effect,DD 2bc4358c Lawrence J
Cupertino,600000035416599455,45,2/7/25 3:55 PM,2/7/25 3:55 PM,600000035416599405,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035416640316,600000010081888852,600000010081888851,,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416599455,45,2/7/25 3:55 PM,2/7/25 3:55 PM,600000035416599405,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035416640317,600000010081865189,600000010081865188,,,Beef Steamed Dumplings (6) 牛肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416323592,46,2/7/25 3:56 PM,2/7/25 3:56 PM,600000035416310645,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035416708176,600000010081859161,600000010081859160,,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416323592,46,2/7/25 3:56 PM,2/7/25 3:56 PM,600000035416310645,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035416708177,600000010081840858,600000010081840857,,,Steamed Pork Buns (4) 特色鲜肉蒸包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,9.95,0.00,1.0,0E-8,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416323592,46,2/7/25 3:56 PM,2/7/25 3:56 PM,600000035416310645,Default Online Ordering,A6,Dining Room,Lunch,Dine In,600000035416708178,600000010081918799,600000010081918798,,,Milk Tea (Cold) 奶茶 (冷),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.95,0.00,5.95,1.0,0.54000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416756051,47,2/7/25 3:56 PM,2/7/25 3:56 PM,600000035416749502,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035416749409,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,14.60,0.00,14.60,2.0,1.33000000,false,false,false,Tax Not Included,No Effect,DD 1d5c0232 PickUp-Corey F
Cupertino,600000035416756051,47,2/7/25 3:56 PM,2/7/25 3:56 PM,600000035416749502,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035416749410,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,DD 1d5c0232 PickUp-Corey F
Cupertino,600000035416487088,49,2/7/25 3:59 PM,2/7/25 3:59 PM,600000035416487038,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035416955487,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416487088,49,2/7/25 3:59 PM,2/7/25 3:59 PM,600000035416487038,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035416955488,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,19.90,0.00,19.90,2.0,1.82000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416487088,49,2/7/25 3:59 PM,2/7/25 3:59 PM,600000035416487038,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035416955489,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,14.60,0.00,14.60,2.0,1.33000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416487088,49,2/7/25 3:59 PM,2/7/25 3:59 PM,600000035416487038,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035416955490,600000010081849365,600000010081849364,,,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416487088,49,2/7/25 3:59 PM,2/7/25 3:59 PM,600000035416487038,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035416955491,600000010081888852,600000010081888851,,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035416756074,48,2/7/25 3:59 PM,2/7/25 3:59 PM,600000035416749525,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035416992154,600000010081905431,600000010081905430,,,Pork Wontons in Chicken Soup 鸡汤小馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,SF ab432165 PickUp-Fanglin T
Cupertino,600000035416756074,48,2/7/25 3:59 PM,2/7/25 3:59 PM,600000035416749525,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035416992155,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,SF ab432165 PickUp-Fanglin T
Cupertino,600000035416789031,50,2/7/25 4:01 PM,2/7/25 4:01 PM,600000035416788931,Default Online Ordering,,,Dinner,DoorDash - Takeout,600000035417171350,600000010081886453,600000010081886452,,,Yibin Noodles Ⓥ 🌶️ 宜宾燃面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,DD 33acc0ca PickUp-Van L
Cupertino,600000035416789031,50,2/7/25 4:01 PM,2/7/25 4:01 PM,600000035416788931,Default Online Ordering,,,Dinner,DoorDash - Takeout,600000035417171351,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,DD 33acc0ca PickUp-Van L
Cupertino,600000035419196057,52,2/7/25 4:26 PM,2/7/25 4:26 PM,600000035419172358,Default Online Ordering,,,Dinner,DoorDash - Delivery,600000035419171299,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,18.20,0.00,18.20,2.0,1.66000000,false,false,false,Tax Not Included,No Effect,DD 2f3aaa7c David H
Cupertino,600000035419274679,53,2/7/25 4:32 PM,2/7/25 4:32 PM,600000035419274629,Default Online Ordering,,,Dinner,DoorDash - Delivery,600000035419707381,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.80,0.00,4.80,1.0,0.44000000,false,false,false,Tax Not Included,No Effect,DD a19d50d0 Christopher F
Cupertino,600000035419274679,53,2/7/25 4:32 PM,2/7/25 4:32 PM,600000035419274629,Default Online Ordering,,,Dinner,DoorDash - Delivery,600000035419707382,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD a19d50d0 Christopher F
Cupertino,600000035419274679,53,2/7/25 4:32 PM,2/7/25 4:32 PM,600000035419274629,Default Online Ordering,,,Dinner,DoorDash - Delivery,600000035419707383,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,16.80,0.00,16.80,2.0,1.53000000,false,false,false,Tax Not Included,No Effect,DD a19d50d0 Christopher F
Cupertino,600000035419274679,53,2/7/25 4:32 PM,2/7/25 4:32 PM,600000035419274629,Default Online Ordering,,,Dinner,DoorDash - Delivery,600000035419707384,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.10,0.00,9.10,1.0,0.83000000,false,false,false,Tax Not Included,No Effect,DD a19d50d0 Christopher F
Cupertino,600000035419274679,53,2/7/25 4:32 PM,2/7/25 4:32 PM,600000035419274629,Default Online Ordering,,,Dinner,DoorDash - Delivery,600000035419707385,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,22.90,0.00,22.90,2.0,2.09000000,false,false,false,Tax Not Included,No Effect,DD a19d50d0 Christopher F
Cupertino,600000035419805011,54,2/7/25 4:35 PM,2/7/25 4:35 PM,600000035419798562,Default Online Ordering,A1,Dining Room,Dinner,Dine In,600000035419965768,600000010081852343,600000010081852342,,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035419805011,54,2/7/25 4:35 PM,2/7/25 4:35 PM,600000035419798562,Default Online Ordering,A1,Dining Room,Dinner,Dine In,600000035419965769,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000035419805011,54,2/7/25 4:35 PM,2/7/25 4:35 PM,600000035419798562,Default Online Ordering,A1,Dining Room,Dinner,Dine In,600000035419965770,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
