Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
600000010081837612,600000010081837613,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Chicken Xiao Long Bao (8) 鸡肉小笼包,,10.37857142857143,14.0,0.21212121212121213,145.30,0.21583481877599525,14.0,145.30,0.0,0.00,0.00,145.30,13,0.28888888888888886,0.21212121212121213,0.03856749311294766,0.03856749311294766,0.2162170205800509,0.04859759319834374,0.04859759319834374
600000010081839182,600000010081839183,,Dough Zone Menu (Cupertino),Q-BAO®,,,,10.26,24.0,0.06611570247933884,246.30,0.08172650984998557,24.0,246.30,0.0,0.00,2.38,243.92,21,0.3,0,0.06611570247933884,0.06611570247933884,0,0.08158241523014455,0.08158241523014455
600000010081839186,600000010081839187,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,10.2,18.0,0.75,183.60,0.7454323995127893,18.0,183.60,0.0,0.00,2.38,181.22,16,0.7619047619047619,0.75,0.049586776859504134,0.049586776859504134,0.7429485077074451,0.06061153365040503,0.06061153365040503
600000010081840857,600000010081840858,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Steamed Pork Buns (4) 特色鲜肉蒸包,,10.450000000000001,6.0,0.25,62.70,0.2545676004872107,6.0,62.70,0.0,0.00,0.00,62.70,6,0.2857142857142857,0.25,0.01652892561983471,0.01652892561983471,0.257051492292555,0.02097088157973952,0.02097088157973952
600000010081843256,600000010081843257,,Dough Zone Menu (Cupertino),DUMPLINGS,,,,7.83,56.0,0.15426997245179064,438.50,0.14550172378895115,56.0,438.50,0.0,0.00,1.76,436.74,37,0.5285714285714286,0,0.15426997245179064,0.15426997245179064,0,0.14607372920471193,0.14607372920471193
600000010081843258,600000010081843259,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,7.74,5.0,0.08928571428571429,38.70,0.08825541619156214,5.0,38.70,0.0,0.00,0.00,38.70,5,0.13513513513513514,0.08928571428571429,0.013774104683195593,0.013774104683195593,0.088611072949581,0.012943749874576067,0.012943749874576067
600000010081845155,600000010081845158,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Chicken Potstickers (6) 鸡肉锅贴,,7.666666666666667,18.0,0.32142857142857145,138.00,0.314709236031927,18.0,138.00,0.0,0.00,0.00,138.00,16,0.43243243243243246,0.32142857142857145,0.049586776859504134,0.049586776859504134,0.31597746943261434,0.04615600730468985,0.04615600730468985
600000010081846332,600000010081846333,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,7.666666666666667,12.0,0.21428571428571427,92.00,0.20980615735461802,12.0,92.00,0.0,0.00,0.00,92.00,12,0.32432432432432434,0.21428571428571427,0.03305785123966942,0.03305785123966942,0.21065164628840957,0.0307706715364599,0.0307706715364599
600000010081847462,600000010081847463,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Beef Potstickers (6) 牛肉锅贴,,7.3,4.0,0.07142857142857142,29.20,0.06659064994298745,4.0,29.20,0.0,0.00,0.88,28.32,4,0.10810810810810811,0.07142857142857142,0.011019283746556474,0.011019283746556474,0.06484407198791042,0.009472015412092874,0.009472015412092874
600000010081852318,600000010081852319,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Pork & Shrimp Boiled Dumplings (6) 🦐 猪肉三鲜水饺,,7.85,4.0,0.07142857142857142,31.40,0.07160775370581528,4.0,31.40,0.0,0.00,0.88,30.52,4,0.10810810810810811,0.07142857142857142,0.011019283746556474,0.011019283746556474,0.06988139396437239,0.010207835818399524,0.010207835818399524
600000010081859191,600000010081859192,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,8.975,4.0,0.07142857142857142,35.90,0.08187001140250855,4.0,35.90,0.0,0.00,0.00,35.90,3,0.08108108108108109,0.07142857142857142,0.011019283746556474,0.011019283746556474,0.08219993588862938,0.01200725117564033,0.01200725117564033
600000010081862678,600000010081862679,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,8.033333333333333,3.0,0.05357142857142857,24.10,0.05496009122006842,3.0,24.10,0.0,0.00,0.00,24.10,3,0.08108108108108109,0.05357142857142857,0.008264462809917356,0.008264462809917356,0.05518157256033338,0.0080605780872683,0.0080605780872683
600000010081864085,600000010081864086,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,7.85,2.0,0.03571428571428571,15.70,0.03580387685290764,2.0,15.70,0.0,0.00,0.00,15.70,2,0.05405405405405406,0.03571428571428571,0.005509641873278237,0.005509641873278237,0.03594816137747859,0.005251081990461091,0.005251081990461091
600000010081865188,600000010081865189,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Beef Steamed Dumplings (6) 牛肉蒸饺,,8.033333333333333,3.0,0.05357142857142857,24.10,0.05496009122006842,3.0,24.10,0.0,0.00,0.00,24.10,3,0.08108108108108109,0.05357142857142857,0.008264462809917356,0.008264462809917356,0.05518157256033338,0.0080605780872683,0.0080605780872683
600000026820238596,600000026820238595,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,High Tail Shrimp & Pork Steamed Dumplings (6) 🦐 翘尾鲜虾蒸饺,,9.4,1.0,0.017857142857142856,9.40,0.021436716077537058,1.0,9.40,0.0,0.00,0.00,9.40,1,0.02702702702702703,0.017857142857142856,0.0027548209366391185,0.0027548209366391185,0.021523102990337502,0.0031439599178556855,0.0031439599178556855
600000010081852314,600000010081852315,,Dough Zone Menu (Cupertino),WONTONS,,,,7.65,39.0,0.10743801652892562,298.20,0.09894780851508606,39.0,298.20,0.0,0.00,3.65,294.55,29,0.4142857142857143,0,0.10743801652892562,0.10743801652892562,0,0.09851631848982896,0.09851631848982896
600000010081849364,600000010081849365,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,7.3,3.0,0.07692307692307693,21.90,0.07344064386317907,3.0,21.90,0.0,0.00,0.88,21.02,3,0.10344827586206896,0.07692307692307693,0.008264462809917356,0.008264462809917356,0.07136309624851468,0.00703042951843899,0.00703042951843899
600000010081850665,600000010081850666,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,7.85,2.0,0.05128205128205128,15.70,0.052649228705566736,2.0,15.70,0.0,0.00,0.00,15.70,2,0.06896551724137931,0.05128205128205128,0.005509641873278237,0.005509641873278237,0.053301646579528086,0.005251081990461091,0.005251081990461091
600000010081852342,600000010081852343,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,7.7125,8.0,0.20512820512820512,61.70,0.2069081153588196,8.0,61.70,0.0,0.00,0.00,61.70,7,0.2413793103448276,0.20512820512820512,0.02203856749311295,0.02203856749311295,0.20947207604820914,0.02063641775869104,0.02063641775869104
600000010081854623,600000010081854624,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣菜肉大馄饨,,8.4,2.0,0.05128205128205128,16.80,0.056338028169014086,2.0,16.80,0.0,0.00,0.00,16.80,2,0.06896551724137931,0.05128205128205128,0.005509641873278237,0.005509641873278237,0.057036156849431335,0.005618992193614417,0.005618992193614417
600000010081857562,600000010081857563,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,7.4833333333333325,18.0,0.46153846153846156,134.70,0.45171026156941646,18.0,134.70,0.0,0.00,0.87,133.83,17,0.5862068965517241,0.46153846153846156,0.049586776859504134,0.049586776859504134,0.4543540994737736,0.044761293170917704,0.044761293170917704
600000010081859160,600000010081859161,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081905430,600000010081905431,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Chicken Soup 鸡汤小馄饨,,7.8999999999999995,3.0,0.07692307692307693,23.70,0.07947686116700202,3.0,23.70,0.0,0.00,0.95,22.75,3,0.10344827586206896,0.07692307692307693,0.008264462809917356,0.008264462809917356,0.0772364624002716,0.007609051928852855,0.007609051928852855
600000010081905517,600000010081905518,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,7.8999999999999995,3.0,0.07692307692307693,23.70,0.07947686116700202,3.0,23.70,0.0,0.00,0.95,22.75,2,0.06896551724137931,0.07692307692307693,0.008264462809917356,0.008264462809917356,0.0772364624002716,0.007609051928852855,0.007609051928852855
600000010081868222,600000010081868224,,Dough Zone Menu (Cupertino),APPETIZERS,,,,8.00,6.0,0.01652892561983471,48.00,0.01592721263824323,6.0,48.00,0.0,0.00,0.87,47.13,6,0.08571428571428572,0,0.01652892561983471,0.01652892561983471,0,0.01576327988601473,0.01576327988601473
600000010081870623,600000010081870624,600000010081868222,Dough Zone Menu (Cupertino),APPETIZERS,,Braised Pig Ears 🌶️ 凉拌猪耳,,7.3,2.0,0.3333333333333333,14.60,0.30416666666666664,2.0,14.60,0.0,0.00,0.87,13.73,2,0.3333333333333333,0.3333333333333333,0.005509641873278237,0.005509641873278237,0.2913218756630596,0.004592188262995592,0.004592188262995592
600000010081873108,600000010081873109,600000010081868222,Dough Zone Menu (Cupertino),APPETIZERS,,Five Spice Beef Shank 五香牛腱,,8.35,2.0,0.3333333333333333,16.70,0.34791666666666665,2.0,16.70,0.0,0.00,0.00,16.70,2,0.3333333333333333,0.3333333333333333,0.005509641873278237,0.005509641873278237,0.35433906216847016,0.005585545811509569,0.005585545811509569
600000010081874215,600000010081874216,600000010081868222,Dough Zone Menu (Cupertino),APPETIZERS,,Spicy Beef Shank 🌶️🌶️ 麻辣牛腱,,8.35,2.0,0.3333333333333333,16.70,0.34791666666666665,2.0,16.70,0.0,0.00,0.00,16.70,2,0.3333333333333333,0.3333333333333333,0.005509641873278237,0.005509641873278237,0.35433906216847016,0.005585545811509569,0.005585545811509569
600000010081897525,600000010081897526,,Dough Zone Menu (Cupertino),VEGETABLES,,,,7.54,27.0,0.0743801652892562,203.70,0.0675911086335447,27.0,203.70,0.0,0.00,2.63,201.07,22,0.3142857142857143,0,0.0743801652892562,0.0743801652892562,0,0.0672506404982173,0.0672506404982173
600000010081905400,600000010081905403,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,7.50625,16.0,0.5925925925925926,120.10,0.5895925380461463,16.0,120.10,0.0,0.00,0.87,119.23,15,0.6818181818181818,0.5925925925925926,0.0440771349862259,0.0440771349862259,0.5929775700004973,0.03987812138360994,0.03987812138360994
600000010081899531,600000010081899532,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,7.483333333333333,6.0,0.2222222222222222,44.90,0.22042218949435444,6.0,44.90,0.0,0.00,1.76,43.14,5,0.22727272727272727,0.2222222222222222,0.01652892561983471,0.01652892561983471,0.21455214601879943,0.014428769240031305,0.014428769240031305
600000010081902104,600000010081902105,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Kale Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣羽衣甘蓝沙拉,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081897527,600000010081897528,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Broccoli with Seafood Sauce 蚝油西兰花,,7.666666666666667,3.0,0.1111111111111111,23.00,0.11291114383897889,3.0,23.00,0.0,0.00,0.00,23.00,3,0.13636363636363635,0.1111111111111111,0.008264462809917356,0.008264462809917356,0.11438802407121898,0.007692667884114975,0.007692667884114975
600000010081902975,600000010081902976,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Romaine Lettuce Salad with Sesame Dressing Ⓥ 麻酱生菜沙拉,,8.4,1.0,0.037037037037037035,8.40,0.04123711340206186,1.0,8.40,0.0,0.00,0.00,8.40,1,0.045454545454545456,0.037037037037037035,0.0027548209366391185,0.0027548209366391185,0.04177649574774955,0.0028094960968072084,0.0028094960968072084
600000012356770062,600000012356770061,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Romaine Lettuce Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣生菜沙拉,,7.3,1.0,0.037037037037037035,7.30,0.03583701521845852,1.0,7.30,0.0,0.00,0.00,7.30,1,0.045454545454545456,0.037037037037037035,0.0027548209366391185,0.0027548209366391185,0.03630576416173472,0.002441585893653883,0.002441585893653883
600000010081875660,600000010081875661,,Dough Zone Menu (Cupertino),NOODLES,,,,8.45,73.0,0.20110192837465565,616.95,0.20471445494092,73.0,616.95,0.0,0.00,8.79,608.16,43,0.6142857142857143,0,0.20110192837465565,0.20110192837465565,0,0.20340751740884186,0.20340751740884186
600000010081875663,600000010081875664,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,7.9,4.0,0.0547945205479452,31.60,0.0512197098630359,4.0,31.60,0.0,0.00,0.00,31.60,4,0.09302325581395349,0.0547945205479452,0.011019283746556474,0.011019283746556474,0.05196001052354644,0.010569056745131878,0.010569056745131878
600000010081878673,600000010081878674,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Vegetarian Hot & Sour Glass Noodles Ⓥ 🌶️🌶️ 素酸辣粉,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081880027,600000010081880028,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,8.1625,32.0,0.4383561643835616,261.20,0.4233730448172461,32.0,261.20,0.0,0.00,2.85,258.35,22,0.5116279069767442,0.4383561643835616,0.0881542699724518,0.0881542699724518,0.424805972112602,0.08640872816787408,0.08640872816787408
600000010081883485,600000010081883486,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,8.26,10.0,0.136986301369863,82.60,0.13388443147742926,10.0,82.60,0.0,0.00,1.90,80.70,8,0.18604651162790697,0.136986301369863,0.027548209366391185,0.027548209366391185,0.13269534333070246,0.02699123035861211,0.02699123035861211
600000028210151890,600000028210151889,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Cold Noodles with Sesame Dressing Ⓥ 麻酱凉面,,7.9,1.0,0.0136986301369863,7.90,0.012804927465758975,1.0,7.90,0.0,0.00,0.00,7.90,1,0.023255813953488372,0.0136986301369863,0.0027548209366391185,0.0027548209366391185,0.01299000263088661,0.0026422641862829696,0.0026422641862829696
600000010081886452,600000010081886453,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Yibin Noodles Ⓥ 🌶️ 宜宾燃面,,8.5,2.0,0.0273972602739726,17.00,0.027554907204797793,2.0,17.00,0.0,0.00,0.00,17.00,2,0.046511627906976744,0.0273972602739726,0.005509641873278237,0.005509641873278237,0.02795317021836359,0.005685884957824112,0.005685884957824112
600000010081888851,600000010081888852,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,7.9,1.0,0.0136986301369863,7.90,0.012804927465758975,1.0,7.90,0.0,0.00,0.00,7.90,1,0.023255813953488372,0.0136986301369863,0.0027548209366391185,0.0027548209366391185,0.01299000263088661,0.0026422641862829696,0.0026422641862829696
600000010081888886,600000010081888887,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Vegetarian Spicy (Ma La) Noodles Ⓥ 🌶️🌶️ 素麻辣小面,,7.9,4.0,0.0547945205479452,31.60,0.0512197098630359,4.0,31.60,0.0,0.00,0.95,30.65,4,0.09302325581395349,0.0547945205479452,0.011019283746556474,0.011019283746556474,0.05039792159957906,0.010251316115135824,0.010251316115135824
600000010081890981,600000010081890982,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,7.9,2.0,0.0273972602739726,15.80,0.02560985493151795,2.0,15.80,0.0,0.00,0.95,14.85,2,0.046511627906976744,0.0273972602739726,0.005509641873278237,0.005509641873278237,0.02441791633780584,0.004966787742569886,0.004966787742569886
600000010081892479,600000010081892480,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,7.9,4.0,0.0547945205479452,31.60,0.0512197098630359,4.0,31.60,0.0,0.00,0.95,30.65,4,0.09302325581395349,0.0547945205479452,0.011019283746556474,0.011019283746556474,0.05039792159957906,0.010251316115135824,0.010251316115135824
600000010081895355,600000010081895356,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,10.35909090909091,11.0,0.1506849315068493,113.95,0.18469892211686523,11.0,113.95,0.0,0.00,1.19,112.76,11,0.2558139534883721,0.1506849315068493,0.030303030303030304,0.030303030303030304,0.18541173375427522,0.037714140461426286,0.037714140461426286
600000010081895395,600000010081895396,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Zha Jiang Mian 京味炸酱面,,7.9,2.0,0.0273972602739726,15.80,0.02560985493151795,2.0,15.80,0.0,0.00,0.00,15.80,2,0.046511627906976744,0.0273972602739726,0.005509641873278237,0.005509641873278237,0.02598000526177322,0.005284528372565939,0.005284528372565939
600000010081907945,600000010081907946,,Dough Zone Menu (Cupertino),DESSERTS,,,,6.95,2.0,0.005509641873278237,13.90,0.004612255326491268,2.0,13.90,0.0,0.00,0.00,13.90,2,0.02857142857142857,0,0.005509641873278237,0.005509641873278237,0,0.004649047112573833,0.004649047112573833
600000010081907947,600000010081907948,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Banana Naan Bread (1) Ⓥ 香蕉飞饼,,6.95,2.0,1.0,13.90,1.0,2.0,13.90,0.0,0.00,0.00,13.90,2,1.0,1.0,0.005509641873278237,0.005509641873278237,1.0,0.004649047112573833,0.004649047112573833
600000010081909081,600000010081909082,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,NEW YORK STYLE  Cheesecake(1 pc) 芝士蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081911700,600000010081911701,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,GREEN TEA Cheesecake(1pc) 抹茶芝士蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081912502,600000010081912503,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Purple Sweet Potato MONT BLANC Cake (1pc) 紫薯勃朗峰蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081912535,600000010081912536,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Green Tea MONT BLANC Cake (1 pc) 抹茶勃朗峰蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081915238,600000010081915239,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Citrus Cheesecake(1pc) 柑橘芝士蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081918150,600000010081918153,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Strawberry MONT BLANC Cake (1pc) 草莓勃朗峰蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000016492446372,600000016492446371,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Uji Time Ice Cream (2-Scoops) 宇治冰淇淋 (2勺),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081918790,600000010081918791,,Dough Zone Menu (Cupertino),BEVERAGES,,,,4.84,21.0,0.05785123966942149,101.70,0.03374578177727784,21.0,101.70,0.0,0.00,0.71,100.99,9,0.12857142857142856,0,0.05785123966942149,0.05785123966942149,0,0.03377750128768571,0.03377750128768571
600000010081918792,600000010081918793,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Jasmine Tea (Hot) 茉莉花茶 (热),,5.5,2.0,0.09523809523809523,11.00,0.10816125860373647,2.0,11.00,0.0,0.00,0.00,11.00,2,0.2222222222222222,0.09523809523809523,0.005509641873278237,0.005509641873278237,0.10892167541340728,0.0036791020315332487,0.0036791020315332487
600000010081918794,600000010081918795,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Oolong Tea (Hot) 乌龙茶 (热),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
