Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
600000010081834424,600000010081834425,,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,,,10.08,156.0,0.16938110749185667,1573.20,0.21415853067536442,156.0,1573.20,0.0,0.00,6.27,1566.93,97,0.6217948717948718,0,0.16938110749185667,0.16938110749185667,0,0.21512948160677464,0.21512948160677464
600000010081834426,600000010081834427,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork Xiao Long Bao (8) 鲜肉小笼包,,10.063207547169812,106.0,0.6794871794871795,1066.70,0.678044749555047,106.0,1066.70,0.0,0.00,5.21,1061.49,75,0.7731958762886598,0.6794871794871795,0.11509229098805646,0.11509229098805646,0.6774329421224943,0.14573579766216435,0.14573579766216435
600000010081835785,600000010081835786,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,9.950000000000001,19.0,0.12179487179487179,189.05,0.12016908212560387,19.0,189.05,0.0,0.00,1.06,187.99,17,0.17525773195876287,0.12179487179487179,0.02062975027144408,0.02062975027144408,0.11997345127095659,0.025809826378496527,0.025809826378496527
600000010081837612,600000010081837613,600000010081834424,Dough Zone Menu (Cupertino),XIAO LONG BAO (SOUP DUMPLINGS),,Chicken Xiao Long Bao (8) 鸡肉小笼包,,10.240322580645161,31.0,0.1987179487179487,317.45,0.2017861683193491,31.0,317.45,0.0,0.00,0.00,317.45,22,0.2268041237113402,0.1987179487179487,0.033659066232356136,0.033659066232356136,0.2025936066065491,0.043583857566113736,0.043583857566113736
600000010081839182,600000010081839183,,Dough Zone Menu (Cupertino),Q-BAO®,,,,10.09,54.0,0.05863192182410423,544.80,0.0741632135214458,54.0,544.80,0.0,0.00,9.95,534.85,42,0.2692307692307692,0,0.05863192182410423,0.05863192182410423,0,0.0734314891139894,0.0734314891139894
600000010081839186,600000010081839187,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,10.096341463414634,41.0,0.7592592592592593,413.95,0.7598201174743026,41.0,413.95,0.0,0.00,0.00,413.95,34,0.8095238095238095,0.7592592592592593,0.04451682953311618,0.04451682953311618,0.7739553145741797,0.056832691256868115,0.056832691256868115
600000010081840857,600000010081840858,600000010081839182,Dough Zone Menu (Cupertino),Q-BAO®,,Steamed Pork Buns (4) 特色鲜肉蒸包,,10.065384615384614,13.0,0.24074074074074073,130.85,0.24017988252569752,13.0,130.85,0.0,0.00,9.95,120.90,12,0.2857142857142857,0.24074074074074073,0.014115092290988056,0.014115092290988056,0.22604468542582032,0.016598797857121282,0.016598797857121282
600000010081843256,600000010081843257,,Dough Zone Menu (Cupertino),DUMPLINGS,,,,7.68,126.0,0.13680781758957655,968.25,0.13180714297382506,126.0,968.25,0.0,0.00,0.00,968.25,74,0.47435897435897434,0,0.13680781758957655,0.13680781758957655,0,0.13293454115101475,0.13293454115101475
600000010081843258,600000010081843259,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Vegetable Potstickers (6) Ⓥ 素三鲜锅贴,,7.391666666666667,12.0,0.09523809523809523,88.70,0.09160857216627938,12.0,88.70,0.0,0.00,0.00,88.70,9,0.12162162162162163,0.09523809523809523,0.013029315960912053,0.013029315960912053,0.09160857216627938,0.012177943506423969,0.012177943506423969
600000010081845155,600000010081845158,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Chicken Potstickers (6) 鸡肉锅贴,,7.417857142857143,28.0,0.2222222222222222,207.70,0.2145107152078492,28.0,207.70,0.0,0.00,0.00,207.70,25,0.33783783783783783,0.2222222222222222,0.03040173724212812,0.03040173724212812,0.2145107152078492,0.028515883498131434,0.028515883498131434
600000010081846332,600000010081846333,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,7.47741935483871,31.0,0.24603174603174602,231.80,0.2394009811515621,31.0,231.80,0.0,0.00,0.00,231.80,27,0.36486486486486486,0.24603174603174602,0.033659066232356136,0.033659066232356136,0.2394009811515621,0.03182465958048564,0.03182465958048564
600000010081847462,600000010081847463,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Beef Potstickers (6) 牛肉锅贴,,7.3,4.0,0.031746031746031744,29.20,0.030157500645494446,4.0,29.20,0.0,0.00,0.00,29.20,4,0.05405405405405406,0.031746031746031744,0.004343105320304018,0.004343105320304018,0.030157500645494446,0.004008973510570235,0.004008973510570235
600000010081852318,600000010081852319,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Pork & Shrimp Boiled Dumplings (6) 🦐 猪肉三鲜水饺,,7.3,6.0,0.047619047619047616,43.80,0.04523625096824167,6.0,43.80,0.0,0.00,0.00,43.80,5,0.06756756756756757,0.047619047619047616,0.006514657980456026,0.006514657980456026,0.04523625096824167,0.0060134602658553525,0.0060134602658553525
600000010081859191,600000010081859192,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,8.918181818181818,11.0,0.0873015873015873,98.10,0.10131680867544539,11.0,98.10,0.0,0.00,0.00,98.10,7,0.0945945945945946,0.0873015873015873,0.011943539630836048,0.011943539630836048,0.10131680867544539,0.013468503472155481,0.013468503472155481
600000010081862678,600000010081862679,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,7.575,12.0,0.09523809523809523,90.90,0.09388071262587143,12.0,90.90,0.0,0.00,0.00,90.90,8,0.10810810810810811,0.09523809523809523,0.013029315960912053,0.013029315960912053,0.09388071262587143,0.012479989455850493,0.012479989455850493
600000010081864085,600000010081864086,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,7.575,8.0,0.06349206349206349,60.60,0.06258714175058094,8.0,60.60,0.0,0.00,0.00,60.60,7,0.0945945945945946,0.06349206349206349,0.008686210640608035,0.008686210640608035,0.06258714175058094,0.008319992970566995,0.008319992970566995
600000010081865188,600000010081865189,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,Beef Steamed Dumplings (6) 牛肉蒸饺,,7.666666666666667,9.0,0.07142857142857142,69.00,0.07126258714175059,9.0,69.00,0.0,0.00,0.00,69.00,8,0.10810810810810811,0.07142857142857142,0.009771986970684038,0.009771986970684038,0.07126258714175059,0.009473259322922816,0.009473259322922816
600000026820238596,600000026820238595,600000010081843256,Dough Zone Menu (Cupertino),DUMPLINGS,,High Tail Shrimp & Pork Steamed Dumplings (6) 🦐 翘尾鲜虾蒸饺,,9.690000000000001,5.0,0.03968253968253968,48.45,0.05003872966692487,5.0,48.45,0.0,0.00,0.00,48.45,4,0.05405405405405406,0.03968253968253968,0.0054288816503800215,0.0054288816503800215,0.05003872966692487,0.0066518755680523255,0.0066518755680523255
600000010081852314,600000010081852315,,Dough Zone Menu (Cupertino),WONTONS,,,,7.68,88.0,0.09554831704668838,675.60,0.09196891897042729,88.0,675.60,0.0,0.00,1.57,674.03,65,0.4166666666666667,0,0.09554831704668838,0.09554831704668838,0,0.09254001422361835,0.09254001422361835
600000010081849364,600000010081849365,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,7.5200000000000005,10.0,0.11363636363636363,75.20,0.11130846654825341,10.0,75.20,0.0,0.00,0.00,75.20,9,0.13846153846153847,0.11363636363636363,0.010857763300760043,0.010857763300760043,0.11156773437384093,0.010324479725852114,0.010324479725852114
600000010081850665,600000010081850666,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,7.7125,8.0,0.09090909090909091,61.70,0.09132622853759621,8.0,61.70,0.0,0.00,0.00,61.70,8,0.12307692307692308,0.09090909090909091,0.008686210640608035,0.008686210640608035,0.09153895227215407,0.008471015945280259,0.008471015945280259
600000010081852342,600000010081852343,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,7.7125,16.0,0.18181818181818182,123.40,0.18265245707519243,16.0,123.40,0.0,0.00,0.00,123.40,13,0.2,0.18181818181818182,0.01737242128121607,0.01737242128121607,0.18307790454430814,0.016942031890560517,0.016942031890560517
600000010081854623,600000010081854624,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣菜肉大馄饨,,7.3,5.0,0.056818181818181816,36.50,0.05402605091770278,5.0,36.50,0.0,0.00,0.00,36.50,5,0.07692307692307693,0.056818181818181816,0.0054288816503800215,0.0054288816503800215,0.05415189234900524,0.005011216888212794,0.005011216888212794
600000010081857562,600000010081857563,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,7.52,25.0,0.2840909090909091,188.00,0.2782711663706335,25.0,188.00,0.0,0.00,0.73,187.27,24,0.36923076923076925,0.2840909090909091,0.02714440825190011,0.02714440825190011,0.2778362980876222,0.025710974976866027,0.025710974976866027
600000010081859160,600000010081859161,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,7.3,5.0,0.056818181818181816,36.50,0.05402605091770278,5.0,36.50,0.0,0.00,0.00,36.50,5,0.07692307692307693,0.056818181818181816,0.0054288816503800215,0.0054288816503800215,0.05415189234900524,0.005011216888212794,0.005011216888212794
600000010081905430,600000010081905431,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Pork Wontons in Chicken Soup 鸡汤小馄饨,,7.9,10.0,0.11363636363636363,79.00,0.11693309650680876,10.0,79.00,0.0,0.00,0.84,78.16,10,0.15384615384615385,0.11363636363636363,0.010857763300760043,0.010857763300760043,0.1159592303013219,0.010730868821444164,0.010730868821444164
600000010081905517,600000010081905518,600000010081852314,Dough Zone Menu (Cupertino),WONTONS,,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,8.366666666666667,9.0,0.10227272727272728,75.30,0.11145648312611012,9.0,75.30,0.0,0.00,0.00,75.30,8,0.12307692307692308,0.10227272727272728,0.009771986970684038,0.009771986970684038,0.11171609572274231,0.010338209087189682,0.010338209087189682
600000010081868222,600000010081868224,,Dough Zone Menu (Cupertino),APPETIZERS,,,,7.42,9.0,0.009771986970684038,66.75,0.009086627207335734,9.0,66.75,0.0,0.00,0.00,66.75,9,0.057692307692307696,0,0.009771986970684038,0.009771986970684038,0,0.009164348692827506,0.009164348692827506
600000010081870623,600000010081870624,600000010081868222,Dough Zone Menu (Cupertino),APPETIZERS,,Braised Pig Ears 🌶️ 凉拌猪耳,,7.3,8.0,0.8888888888888888,58.40,0.8749063670411985,8.0,58.40,0.0,0.00,0.00,58.40,8,0.8888888888888888,0.8888888888888888,0.008686210640608035,0.008686210640608035,0.8749063670411985,0.00801794702114047,0.00801794702114047
600000010081873108,600000010081873109,600000010081868222,Dough Zone Menu (Cupertino),APPETIZERS,,Five Spice Beef Shank 五香牛腱,,8.35,1.0,0.1111111111111111,8.35,0.1250936329588015,1.0,8.35,0.0,0.00,0.00,8.35,1,0.1111111111111111,0.1111111111111111,0.0010857763300760044,0.0010857763300760044,0.1250936329588015,0.0011464016716870365,0.0011464016716870365
600000010081874215,600000010081874216,600000010081868222,Dough Zone Menu (Cupertino),APPETIZERS,,Spicy Beef Shank 🌶️🌶️ 麻辣牛腱,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081897525,600000010081897526,,Dough Zone Menu (Cupertino),VEGETABLES,,,,7.45,68.0,0.0738327904451683,506.30,0.06892223752919972,68.0,506.30,0.0,0.00,7.30,499.00,49,0.3141025641025641,0,0.0738327904451683,0.0738327904451683,0,0.0685095130744708,0.0685095130744708
600000010081905400,600000010081905403,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,7.425,44.0,0.6470588235294118,326.70,0.6452696030021726,44.0,326.70,0.0,0.00,0.00,326.70,35,0.7142857142857143,0.6470588235294118,0.04777415852334419,0.04777415852334419,0.6547094188376753,0.0448538234898389,0.0448538234898389
600000010081899531,600000010081899532,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,7.409999999999999,10.0,0.14705882352941177,74.10,0.14635591546513924,10.0,74.10,0.0,0.00,0.00,74.10,7,0.14285714285714285,0.14705882352941177,0.010857763300760043,0.010857763300760043,0.14849699398797594,0.01017345675113885,0.01017345675113885
600000010081902104,600000010081902105,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Kale Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣羽衣甘蓝沙拉,,7.3,4.0,0.058823529411764705,29.20,0.0576733162156824,4.0,29.20,0.0,0.00,7.30,21.90,4,0.08163265306122448,0.058823529411764705,0.004343105320304018,0.004343105320304018,0.0438877755511022,0.0030067301329276762,0.0030067301329276762
600000010081897527,600000010081897528,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Broccoli with Seafood Sauce 蚝油西兰花,,7.666666666666667,6.0,0.08823529411764706,46.00,0.09085522417539009,6.0,46.00,0.0,0.00,0.00,46.00,6,0.12244897959183673,0.08823529411764706,0.006514657980456026,0.006514657980456026,0.09218436873747494,0.006315506215281878,0.006315506215281878
600000010081902975,600000010081902976,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Romaine Lettuce Salad with Sesame Dressing Ⓥ 麻酱生菜沙拉,,7.575,4.0,0.058823529411764705,30.30,0.05984594114161564,4.0,30.30,0.0,0.00,0.00,30.30,3,0.061224489795918366,0.058823529411764705,0.004343105320304018,0.004343105320304018,0.06072144288577155,0.004159996485283497,0.004159996485283497
600000012356770062,600000012356770061,600000010081897525,Dough Zone Menu (Cupertino),VEGETABLES,,Romaine Lettuce Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣生菜沙拉,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081875660,600000010081875661,,Dough Zone Menu (Cupertino),NOODLES,,,,8.25,183.0,0.1986970684039088,1509.45,0.20548029120768424,183.0,1509.45,0.0,0.00,10.79,1498.66,109,0.6987179487179487,0,0.1986970684039088,0.1986970684039088,0,0.20575644662161607,0.20575644662161607
600000010081875663,600000010081875664,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,7.9,5.0,0.0273224043715847,39.50,0.026168471959985423,5.0,39.50,0.0,0.00,0.00,39.50,5,0.045871559633027525,0.0273224043715847,0.0054288816503800215,0.0054288816503800215,0.026356878811738486,0.005423097728339873,0.005423097728339873
600000010081878673,600000010081878674,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Vegetarian Hot & Sour Glass Noodles Ⓥ 🌶️🌶️ 素酸辣粉,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081880027,600000010081880028,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,8.18051948051948,77.0,0.4207650273224044,629.90,0.417304316141641,77.0,629.90,0.0,0.00,0.00,629.90,55,0.5045871559633027,0.4207650273224044,0.08360477741585233,0.08360477741585233,0.4203088092028879,0.08648124706534902,0.08648124706534902
600000010081883485,600000010081883486,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,8.026315789473685,19.0,0.10382513661202186,152.50,0.1010301765543741,19.0,152.50,0.0,0.00,0.84,151.66,19,0.1743119266055046,0.10382513661202186,0.02062975027144408,0.02062975027144408,0.10119706938198123,0.0208219494045576,0.0208219494045576
600000028210151890,600000028210151889,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Cold Noodles with Sesame Dressing Ⓥ 麻酱凉面,,7.9,4.0,0.02185792349726776,31.60,0.020934777567988342,4.0,31.60,0.0,0.00,0.00,31.60,4,0.03669724770642202,0.02185792349726776,0.004343105320304018,0.004343105320304018,0.02108550304939079,0.004338478182671899,0.004338478182671899
600000010081886452,600000010081886453,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Yibin Noodles Ⓥ 🌶️ 宜宾燃面,,7.9,8.0,0.04371584699453552,63.20,0.041869555135976684,8.0,63.20,0.0,0.00,0.00,63.20,7,0.06422018348623854,0.04371584699453552,0.008686210640608035,0.008686210640608035,0.04217100609878158,0.008676956365343798,0.008676956365343798
600000010081888851,600000010081888852,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,7.8999999999999995,7.0,0.03825136612021858,55.30,0.03663586074397959,7.0,55.30,0.0,0.00,0.00,55.30,7,0.06422018348623854,0.03825136612021858,0.00760043431053203,0.00760043431053203,0.036899630336433877,0.007592336819675822,0.007592336819675822
600000010081888886,600000010081888887,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Vegetarian Spicy (Ma La) Noodles Ⓥ 🌶️🌶️ 素麻辣小面,,8.084615384615384,13.0,0.07103825136612021,105.10,0.0696280102023916,13.0,105.10,0.0,0.00,0.00,105.10,10,0.09174311926605505,0.07103825136612021,0.014115092290988056,0.014115092290988056,0.07012931552186619,0.014429558765785333,0.014429558765785333
600000010081890981,600000010081890982,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,8.071428571428571,7.0,0.03825136612021858,56.50,0.03743085229719434,7.0,56.50,0.0,0.00,0.00,56.50,7,0.06422018348623854,0.03825136612021858,0.00760043431053203,0.00760043431053203,0.03770034564210695,0.007757089155726654,0.007757089155726654
600000010081892479,600000010081892480,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,7.966666666666667,18.0,0.09836065573770492,143.40,0.09500149060916228,18.0,143.40,0.0,0.00,0.00,143.40,14,0.12844036697247707,0.09836065573770492,0.019543973941368076,0.019543973941368076,0.09568547902793162,0.019687904158074376,0.019687904158074376
600000010081895355,600000010081895356,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,10.15,15.0,0.08196721311475409,152.25,0.10086455331412103,15.0,152.25,0.0,0.00,9.95,142.30,13,0.11926605504587157,0.08196721311475409,0.016286644951140065,0.016286644951140065,0.09495148999773131,0.019536881183361113,0.019536881183361113
600000010081895395,600000010081895396,600000010081875660,Dough Zone Menu (Cupertino),NOODLES,,Zha Jiang Mian 京味炸酱面,,8.02,10.0,0.0546448087431694,80.20,0.0531319354731856,10.0,80.20,0.0,0.00,0.00,80.20,10,0.09174311926605505,0.0546448087431694,0.010857763300760043,0.010857763300760043,0.05351447292915004,0.01101094779273058,0.01101094779273058
600000010081907945,600000010081907946,,Dough Zone Menu (Cupertino),DESSERTS,,,,6.95,16.0,0.01737242128121607,111.20,0.015137572216565295,16.0,111.20,0.0,0.00,0.74,110.46,14,0.08974358974358974,0,0.01737242128121607,0.01737242128121607,0,0.015165452533479047,0.015165452533479047
600000010081907947,600000010081907948,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Banana Naan Bread (1) Ⓥ 香蕉飞饼,,6.95,16.0,1.0,111.20,1.0,16.0,111.20,0.0,0.00,0.74,110.46,14,1.0,1.0,0.01737242128121607,0.01737242128121607,1.0,0.015165452533479047,0.015165452533479047
600000010081909081,600000010081909082,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,NEW YORK STYLE  Cheesecake(1 pc) 芝士蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081911700,600000010081911701,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,GREEN TEA Cheesecake(1pc) 抹茶芝士蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081912502,600000010081912503,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Purple Sweet Potato MONT BLANC Cake (1pc) 紫薯勃朗峰蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081912535,600000010081912536,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Green Tea MONT BLANC Cake (1 pc) 抹茶勃朗峰蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081915238,600000010081915239,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Citrus Cheesecake(1pc) 柑橘芝士蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081918150,600000010081918153,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Strawberry MONT BLANC Cake (1pc) 草莓勃朗峰蛋糕(1粒),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000016492446372,600000016492446371,600000010081907945,Dough Zone Menu (Cupertino),DESSERTS,,Uji Time Ice Cream (2-Scoops) 宇治冰淇淋 (2勺),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081918790,600000010081918791,,Dough Zone Menu (Cupertino),BEVERAGES,,,,4.35,83.0,0.09011943539630836,361.35,0.04919030324150962,83.0,361.35,0.0,0.00,23.80,337.55,36,0.23076923076923078,0,0.09011943539630836,0.09011943539630836,0,0.04634345919496517,0.04634345919496517
600000010081918792,600000010081918793,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Jasmine Tea (Hot) 茉莉花茶 (热),,5.5,7.0,0.08433734939759036,38.50,0.106544901065449,7.0,38.50,0.0,0.00,0.00,38.50,7,0.19444444444444445,0.08433734939759036,0.00760043431053203,0.00760043431053203,0.1140571767145608,0.00528580411496418,0.00528580411496418
600000010081918794,600000010081918795,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Oolong Tea (Hot) 乌龙茶 (热),,5.5,4.0,0.04819277108433735,22.00,0.060882800608828,4.0,22.00,0.0,0.00,0.00,22.00,4,0.1111111111111111,0.04819277108433735,0.004343105320304018,0.004343105320304018,0.0651755295511776,0.003020459494265246,0.003020459494265246
