Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000035219287269,23,2/1/25 11:57 AM,2/1/25 11:57 AM,600000035219287169,Default Online Ordering,D2,Dining Room,Lunch,Dine In,600000035219466951,,,,,For Alice Zhou.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035219287269,23,2/1/25 11:57 AM,2/1/25 11:57 AM,600000035219287169,Default Online Ordering,D2,Dining Room,Lunch,Dine In,600000035219466953,,,,,For Alice Zhou.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035219688507,26,2/1/25 12:02 PM,2/1/25 12:02 PM,600000035219688058,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035219757672,,,,,For aaaaaaa.,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035219688507,26,2/1/25 12:02 PM,2/1/25 12:02 PM,600000035219688058,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035219757674,,,,,For aaaaaaa.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035219688507,26,2/1/25 12:02 PM,2/1/25 12:02 PM,600000035219688058,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035219757676,,,,,For aaaaaaa.,,,600000010081875664,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035219688507,26,2/1/25 12:02 PM,2/1/25 12:02 PM,600000035219688058,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035219757678,,,,,For aaaaaaa.,,,600000010081831015,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035219688507,26,2/1/25 12:02 PM,2/1/25 12:02 PM,600000035219688058,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035219757680,,,,,For C L.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035219688507,26,2/1/25 12:02 PM,2/1/25 12:02 PM,600000035219688058,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035219757682,,,,,For C L.,,,600000010081895396,Zha Jiang Mian 京味炸酱面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035219826523,32,2/1/25 12:13 PM,2/1/25 12:13 PM,600000035219824124,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000035220318778,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220322006,34,2/1/25 12:14 PM,2/1/25 12:14 PM,600000035220310307,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035220371104,,,,,Include plasticware,,,600000010081852343,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220322006,34,2/1/25 12:14 PM,2/1/25 12:14 PM,600000035220310307,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035220371106,,,,,Include plasticware,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220322006,34,2/1/25 12:14 PM,2/1/25 12:14 PM,600000035220310307,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035220371108,,,,,Include plasticware,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220322006,34,2/1/25 12:14 PM,2/1/25 12:14 PM,600000035220310307,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035220371110,,,,,Include plasticware,,,600000010081837613,Chicken Xiao Long Bao (8) 鸡肉小笼包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220427194,36,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220427145,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035220928622,600000027696170226,600000027696170227,,,No Sesame 不要芝麻,600000027696127047,Ingredients 原料,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035220939716,,,,,For Emily Zhang.,,,600000010081870624,Braised Pig Ears 🌶️ 凉拌猪耳,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035220939718,,,,,For Emily Zhang.,,,600000010081902105,Kale Salad with Sweet & Spicy Garlic Dressing Ⓥ 🌶️ 甜辣羽衣甘蓝沙拉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035220939720,,,,,For Emily Zhang.,,,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035220939722,,,,,For Emily Zhang.,,,600000010081875664,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035220939724,,,,,For Emily Zhang.,,,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035220939726,,,,,For Emily Zhang.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035220939728,,,,,For Emily Zhang.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:24 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035220939730,,,,,For Emily Zhang.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220522737,37,2/1/25 12:25 PM,2/1/25 12:25 PM,600000035220522687,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000035220972167,600000027692730521,600000027692730522,,,No Sesame 不要芝麻,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220807790,41,2/1/25 12:30 PM,2/1/25 12:30 PM,600000035220702097,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035221241903,600000027692730517,600000027692730518,,,No Green Onion 不要葱花,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220807790,41,2/1/25 12:30 PM,2/1/25 12:30 PM,600000035220702097,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035221241904,600000027692730521,600000027692730522,,,No Sesame 不要芝麻,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:33 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035221400765,,,,,For Emily Zhang.,,,600000010081870624,Braised Pig Ears 🌶️ 凉拌猪耳,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:33 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035221400767,,,,,For Emily Zhang.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035221434151,43,2/1/25 12:33 PM,2/1/25 12:33 PM,600000035221313208,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035221434109,600000027695775865,600000027695775866,,,Sauce On Side 酱汁分开,600000027695742796,Sauce 酱汁,600000010081859161,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035221434151,43,2/1/25 12:33 PM,2/1/25 12:33 PM,600000035221313208,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035221434111,600000027695721240,600000027695721241,,,Sauce On Side 酱汁分开,600000027695692470,Sauce 酱汁,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220824447,45,2/1/25 12:35 PM,2/1/25 12:35 PM,600000035220818499,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000035221514771,600000027696170226,600000027696170227,,,No Sesame 不要芝麻,600000027696127047,Ingredients 原料,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220824447,45,2/1/25 12:35 PM,2/1/25 12:35 PM,600000035220818499,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000035221514772,600000027696170234,600000027696170235,,,No Yibin Sprouts 不要宜宾芽菜,600000027696127047,Ingredients 原料,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220824447,45,2/1/25 12:35 PM,2/1/25 12:35 PM,600000035220818499,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000035221514778,600000027693016533,600000027693016534,,,No Sesame 不要芝麻,600000010081850664,Ingredients 原料,600000010081850666,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220824447,45,2/1/25 12:35 PM,2/1/25 12:35 PM,600000035220818499,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000035221514781,600000027696170226,600000027696170227,,,No Sesame 不要芝麻,600000027696127047,Ingredients 原料,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035220824447,45,2/1/25 12:35 PM,2/1/25 12:35 PM,600000035220818499,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000035221514782,600000027696170234,600000027696170235,,,No Yibin Sprouts 不要宜宾芽菜,600000027696127047,Ingredients 原料,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035221158995,47,2/1/25 12:39 PM,2/1/25 12:39 PM,600000035221158945,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035221630246,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035221158995,47,2/1/25 12:39 PM,2/1/25 12:39 PM,600000035221158945,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035221630248,600000027692730517,600000027692730518,,,No Green Onion 不要葱花,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035221158995,47,2/1/25 12:39 PM,2/1/25 12:39 PM,600000035221158945,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035221744551,600000027696251284,600000027696251285,,,No Green Onion 不要葱花,600000010081883484,Ingredients 原料,600000010081895396,Zha Jiang Mian 京味炸酱面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:43 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035221954980,,,,,For Emily Zhang.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035220555536,35,2/1/25 12:43 PM,2/1/25 12:24 PM,600000035220539787,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035221954982,,,,,For Emily Zhang.,,,600000010081832227,Pan Fried Chive Dumplings (3) 韭菜盒子,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035222254802,53,2/1/25 12:48 PM,2/1/25 12:48 PM,600000035222254702,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035222156848,600000027696714731,600000027696714732,,,No Cream 不要奶油,600000027696704081,Ingredients 原料,600000010081907948,Banana Naan Bread (1) Ⓥ 香蕉飞饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035221755946,55,2/1/25 12:51 PM,2/1/25 12:51 PM,600000035221725497,Default Online Ordering,C3,Dining Room,Lunch,Dine In,600000035222232043,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035222669725,65,2/1/25 1:04 PM,2/1/25 1:04 PM,600000035222640276,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035223025683,600000027696413434,600000027696413435,,,No Green Onion 不要葱花,600000010081892478,Ingredients 原料,600000010081890982,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035223002498,70,2/1/25 1:14 PM,2/1/25 1:14 PM,600000035223002448,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035223619532,600000027693016529,600000027693016530,,,No Green Onion 不要葱花,600000010081850664,Ingredients 原料,600000010081905431,Pork Wontons in Chicken Soup 鸡汤小馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035223002498,70,2/1/25 1:15 PM,2/1/25 1:14 PM,600000035223002448,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035223688552,600000027696251284,600000027696251285,,,No Green Onion 不要葱花,600000010081883484,Ingredients 原料,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035223899096,76,2/1/25 1:32 PM,2/1/25 1:32 PM,600000035223877198,Default Online Ordering,B7,Dining Room,Lunch,Dine In,600000035224587076,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225391351,82,2/1/25 1:45 PM,2/1/25 1:45 PM,600000035225385653,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035225310133,600000027696413438,600000027696413439,,,No Pickled String Bean 不要酸豇豆,600000010081892478,Ingredients 原料,600000010081890982,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225210777,84,2/1/25 1:49 PM,2/1/25 1:49 PM,600000035225182180,Default Online Ordering,C3,Dining Room,Lunch,Dine In,600000035225640508,600000027696485469,600000027696485470,,,No Green Onion 不要葱花,600000010081895394,Ingredients 原料,600000010081895356,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225328140,85,2/1/25 1:50 PM,2/1/25 1:50 PM,600000035225324641,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035225736850,600000027695721240,600000027695721241,,,Sauce On Side 酱汁分开,600000027695692470,Sauce 酱汁,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035225459692,89,2/1/25 1:54 PM,2/1/25 1:54 PM,600000035225459642,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035225906976,600000027695948679,600000027695948680,,,Sauce On Side 酱汁分开,600000027695937344,Sauce 酱汁,600000010081902976,Romaine Lettuce Salad with Sesame Dressing Ⓥ 麻酱生菜沙拉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225459692,89,2/1/25 1:54 PM,2/1/25 1:54 PM,600000035225459642,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035225906980,600000027693016533,600000027693016534,,,No Sesame 不要芝麻,600000010081850664,Ingredients 原料,600000010081905518,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314270,,,,,For Zandi Araneta.,,,600000010081837613,Chicken Xiao Long Bao (8) 鸡肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314272,,,,,For Zandi Araneta.,,,600000010081845158,Chicken Potstickers (6) 鸡肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314274,,,,,For Zandi Araneta.,,,600000010081847463,Beef Potstickers (6) 牛肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314276,,,,,For Zandi Araneta.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314278,,,,,For Zandi Araneta.,,,600000010081826450,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314280,,,,,For Zandi Araneta.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314282,,,,,For Zandi Araneta.,,,600000010081888852,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314284,,,,,For Zandi Araneta.,,,600000010081846333,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314286,,,,,For Zaria Avalos Jimenez.,,,600000010081852343,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314288,,,,,For Zaria Avalos Jimenez.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035225896648,87,2/1/25 2:01 PM,2/1/25 1:53 PM,600000035225896646,Jaylan Penney,A7,Dining Room,Lunch,Dine In,600000035226314290,,,,,For Zaria Avalos Jimenez.,,,600000024922278409,Thai Milk Tea (Cold) 泰式奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
