Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034589991438,5,1/12/25 10:34 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589840484,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,8.76,1.0,0.80000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:34 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589840486,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:35 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589924001,600000010081833954,600000010081833953,,,Pan Fried Beef Pies (2) 牛肉馅饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:35 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589924003,600000010081832227,600000010081832226,,,Pan Fried Chive Dumplings (3) 韭菜盒子,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:35 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589924005,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.25,0.00,8.14,1.0,0.74000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:35 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589924007,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:35 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589924009,600000010081870624,600000010081870623,,,Braised Pig Ears 🌶️ 凉拌猪耳,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:35 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589924011,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,6.82,1.0,0.62000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:35 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589924013,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,6.82,1.0,0.62000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:35 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589924015,600000010081890982,600000010081890981,,,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,6.82,1.0,0.62000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991417,600000010081832227,600000010081832226,,,Pan Fried Chive Dumplings (3) 韭菜盒子,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991420,600000010081852343,600000010081852342,,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991423,600000010081852343,600000010081852342,,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991425,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,6.82,1.0,0.62000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991427,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,6.82,1.0,0.62000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991429,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,8.76,1.0,0.80000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034589991438,5,1/12/25 10:37 AM,1/12/25 10:35 AM,600000034589991437,xin Meng,,,Breakfast,Take Out,600000034589991435,600000010081864086,600000010081864085,,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.15,0.00,6.29,1.0,0.57000000,false,false,false,Tax Not Included,No Effect,Helen Chou
Cupertino,600000034590876774,7,1/12/25 11:02 AM,1/12/25 11:02 AM,600000034590876724,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034591118786,600000024922278407,600000024922278408,,,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,6.85,0.00,6.85,1.0,0.55000000,false,false,false,Tax Not Included,No Effect,DD a292f579 Qiner W
Cupertino,600000034590876774,7,1/12/25 11:02 AM,1/12/25 11:02 AM,600000034590876724,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034591118787,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,8.25,0.00,8.25,1.0,0.66000000,false,false,false,Tax Not Included,No Effect,DD a292f579 Qiner W
Cupertino,600000034590876774,7,1/12/25 11:02 AM,1/12/25 11:02 AM,600000034590876724,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034591118788,600000010081833954,600000010081833953,,,Pan Fried Beef Pies (2) 牛肉馅饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,8.25,0.00,8.25,1.0,0.66000000,false,false,false,Tax Not Included,No Effect,DD a292f579 Qiner W
Cupertino,600000034590876774,7,1/12/25 11:02 AM,1/12/25 11:02 AM,600000034590876724,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034591118789,600000010081890982,600000010081890981,,,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,8.95,0.00,8.95,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,DD a292f579 Qiner W
Cupertino,600000034590876774,7,1/12/25 11:02 AM,1/12/25 11:02 AM,600000034590876724,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034591118790,600000010081873109,600000010081873108,,,Five Spice Beef Shank 五香牛腱,,APPETIZERS,Dough Zone Menu (Cupertino),APPETIZERS,9.15,0.00,9.15,1.0,0.74000000,false,false,false,Tax Not Included,No Effect,DD a292f579 Qiner W
Cupertino,600000034590863846,8,1/12/25 11:05 AM,1/12/25 11:05 AM,600000034591220361,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034591245625,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.25,0.00,9.25,1.0,0.84000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034590863846,8,1/12/25 11:05 AM,1/12/25 11:05 AM,600000034591220361,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034591245626,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,7.75,1.0,0.71000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034590863846,8,1/12/25 11:05 AM,1/12/25 11:05 AM,600000034591220361,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034591245627,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034591814216,9,1/12/25 11:15 AM,1/12/25 11:15 AM,600000034591814215,Yafang Chen,A7,Dining Room,Lunch,Dine In,600000034591814213,600000010081918793,600000010081918792,,,Jasmine Tea (Hot) 茉莉花茶 (热),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.50,0.00,5.50,1.0,0.50000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034591814216,9,1/12/25 11:17 AM,1/12/25 11:15 AM,600000034591814215,Yafang Chen,A7,Dining Room,Lunch,Dine In,600000034591915589,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,3.95,0.00,3.95,1.0,0.36000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034591814216,9,1/12/25 11:17 AM,1/12/25 11:15 AM,600000034591814215,Yafang Chen,A7,Dining Room,Lunch,Dine In,600000034591915591,600000010081831015,600000010081831014,,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,8.95,0.00,8.95,1.0,0.82000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034591814216,9,1/12/25 11:17 AM,1/12/25 11:15 AM,600000034591814215,Yafang Chen,A7,Dining Room,Lunch,Dine In,600000034591915593,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.25,0.00,9.25,1.0,0.84000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034591814216,9,1/12/25 11:17 AM,1/12/25 11:15 AM,600000034591814215,Yafang Chen,A7,Dining Room,Lunch,Dine In,600000034591915595,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592064525,10,1/12/25 11:20 AM,1/12/25 11:20 AM,600000034592064524,Yafang Chen,A5,Dining Room,Lunch,Dine In,600000034592064520,600000010081918795,600000010081918794,,,Oolong Tea (Hot) 乌龙茶 (热),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.50,0.00,5.50,1.0,0.50000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592064525,10,1/12/25 11:20 AM,1/12/25 11:20 AM,600000034592064524,Yafang Chen,A5,Dining Room,Lunch,Dine In,600000034592064522,600000024922278407,600000024922278408,,,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.95,5.95,0.00,1.0,0E-8,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592064525,10,1/12/25 11:25 AM,1/12/25 11:20 AM,600000034592064524,Yafang Chen,A5,Dining Room,Lunch,Dine In,600000034592272858,600000010081826450,600000010081825599,,,Spicy Beef Sandwich (1) 🌶️🌶️大嘴牛肉包 (辣),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,6.95,0.00,6.95,1.0,0.63000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592064525,10,1/12/25 11:25 AM,1/12/25 11:20 AM,600000034592064524,Yafang Chen,A5,Dining Room,Lunch,Dine In,600000034592272860,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.25,0.00,9.25,1.0,0.84000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592064525,10,1/12/25 11:25 AM,1/12/25 11:20 AM,600000034592064524,Yafang Chen,A5,Dining Room,Lunch,Dine In,600000034592272862,600000010081852319,600000010081852318,,,Pork & Shrimp Boiled Dumplings (6) 🦐 猪肉三鲜水饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592064525,10,1/12/25 11:25 AM,1/12/25 11:20 AM,600000034592064524,Yafang Chen,A5,Dining Room,Lunch,Dine In,600000034592272864,600000010081852343,600000010081852342,,,Chicken & Vegetable Wontons in Chili Sauce (6) 🌶️ 红油菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592064525,10,1/12/25 11:25 AM,1/12/25 11:20 AM,600000034592064524,Yafang Chen,A5,Dining Room,Lunch,Dine In,600000034592272866,600000010081897528,600000010081897527,,,Broccoli with Seafood Sauce 蚝油西兰花,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592064525,10,1/12/25 11:25 AM,1/12/25 11:20 AM,600000034592064524,Yafang Chen,A5,Dining Room,Lunch,Dine In,600000034592272868,600000010081905518,600000010081905517,,,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.75,0.00,7.75,1.0,0.71000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592645659,11,1/12/25 11:33 AM,1/12/25 11:33 AM,600000034592645658,andres valencia,A3,Dining Room,Lunch,Dine In,600000034592645652,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,3.95,0.00,3.95,1.0,0.36000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592645659,11,1/12/25 11:33 AM,1/12/25 11:33 AM,600000034592645658,andres valencia,A3,Dining Room,Lunch,Dine In,600000034592645654,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.25,0.00,9.25,1.0,0.84000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592645659,11,1/12/25 11:33 AM,1/12/25 11:33 AM,600000034592645658,andres valencia,A3,Dining Room,Lunch,Dine In,600000034592645656,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.75,0.00,7.75,1.0,0.71000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592632617,12,1/12/25 11:38 AM,1/12/25 11:38 AM,600000034592603170,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034592838464,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,SF 8aa79cc9 PickUp-Keeranat K
Cupertino,600000034592632617,12,1/12/25 11:38 AM,1/12/25 11:38 AM,600000034592603170,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034592838465,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,SF 8aa79cc9 PickUp-Keeranat K
Cupertino,600000034592632617,12,1/12/25 11:38 AM,1/12/25 11:38 AM,600000034592603170,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034592838466,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.25,0.00,9.25,1.0,0.85000000,false,false,false,Tax Not Included,No Effect,SF 8aa79cc9 PickUp-Keeranat K
Cupertino,600000034592632617,12,1/12/25 11:38 AM,1/12/25 11:38 AM,600000034592603170,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034592838467,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,SF 8aa79cc9 PickUp-Keeranat K
Cupertino,600000034592410848,13,1/12/25 11:39 AM,1/12/25 11:39 AM,600000034592393499,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034592884888,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,27.75,0.00,24.06,3.0,2.20000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592410848,13,1/12/25 11:39 AM,1/12/25 11:39 AM,600000034592393499,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034592884889,600000010081905431,600000010081905430,,,Pork Wontons in Chicken Soup 鸡汤小馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.75,0.00,6.72,1.0,0.61000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592410848,13,1/12/25 11:39 AM,1/12/25 11:39 AM,600000034592393499,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034592884890,600000010081840858,600000010081840857,,,Steamed Pork Buns (4) 特色鲜肉蒸包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,8.63,1.0,0.79000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592410848,13,1/12/25 11:39 AM,1/12/25 11:39 AM,600000034592393499,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034592884891,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.95,0.00,8.63,1.0,0.79000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592410848,13,1/12/25 11:39 AM,1/12/25 11:39 AM,600000034592393499,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034592884892,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,19.90,0.00,17.26,2.0,1.57000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034592860210,14,1/12/25 11:40 AM,1/12/25 11:40 AM,600000034592860160,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034592931628,600000010081864086,600000010081864085,,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.15,0.00,7.15,1.0,0.65000000,false,false,false,Tax Not Included,No Effect,SF 82b1cf68 PickUp-Viri V
