Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Cupertino,600000035268338085,8,2/2/25 11:41 AM,2/2/25 11:41 AM,600000035268316140,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000035268724790,600000027692730517,600000027692730518,,,No Green Onion 不要葱花,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035268338085,8,2/2/25 11:41 AM,2/2/25 11:41 AM,600000035268316140,Default Online Ordering,B4,Dining Room,Lunch,Dine In,600000035268724794,600000027693016529,600000027693016530,,,No Green Onion 不要葱花,600000010081850664,Ingredients 原料,600000010081850666,Pan Fried Wontons with Sweet & Spicy Garlic Sauce (6) 甜辣香煎大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035268910057,11,2/2/25 11:45 AM,2/2/25 11:45 AM,600000035268910007,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035268967355,,,,,For Christine Frea.,,,600000010081829146,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035268910057,11,2/2/25 11:45 AM,2/2/25 11:45 AM,600000035268910007,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035268967357,,,,,For Kevin Cacabelos.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035268910057,11,2/2/25 11:45 AM,2/2/25 11:45 AM,600000035268910007,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035268967359,,,,,For Kevin Cacabelos.,,,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035268910057,11,2/2/25 11:45 AM,2/2/25 11:45 AM,600000035268910007,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035268967361,,,,,For Kevin Cacabelos.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035268910057,11,2/2/25 11:45 AM,2/2/25 11:45 AM,600000035268910007,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035268967363,,,,,For Kevin Cacabelos.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035268910057,11,2/2/25 12:10 PM,2/2/25 11:45 AM,600000035268910007,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035270171530,,,,,For Kevin Cacabelos.,,,600000010081849365,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:26 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035270916576,,,,,For Anita.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:26 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035270916578,,,,,For Anita.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:26 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035270916580,,,,,For Anita.,,,600000010081835786,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:26 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035270916582,,,,,For Anita.,,,600000010081833954,Pan Fried Beef Pies (2) 牛肉馅饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:26 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035270916584,600000027696099103,600000027696099104,,,No Peanut 不要花生,600000010081878294,Ingredients 原料,600000010081875664,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:26 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035270916585,600000027696099107,600000027696099108,,,No Chili Oil 不要红油,600000010081878294,Ingredients 原料,600000010081875664,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:26 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035270916586,,,,,For Richard Wu.,,,600000010081875664,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:28 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035271095700,,,,,For Anita.,,,600000010081846333,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:28 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035271095702,,,,,For Richard Wu.,,,600000010081895396,Zha Jiang Mian 京味炸酱面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035271228913,33,2/2/25 12:33 PM,2/2/25 12:33 PM,600000035271228863,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035271291035,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035271032480,35,2/2/25 12:33 PM,2/2/25 12:33 PM,600000035270998031,Default Online Ordering,D3,Dining Room,Lunch,Dine In,600000035271351158,600000027692730517,600000027692730518,,,No Green Onion 不要葱花,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:42 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035271736373,,,,,For Richard Wu.,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035271933253,39,2/2/25 12:47 PM,2/2/25 12:47 PM,600000035271881706,Default Online Ordering,A3,Dining Room,Lunch,Dine In,600000035271842044,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035270487996,30,2/2/25 12:47 PM,2/2/25 12:26 PM,600000035270459897,Default Online Ordering,D1,Dining Room,Lunch,Dine In,600000035272008514,,,,,For Richard Wu.,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272873347,,,,,For Aarti Ranade.,,,600000010081832227,Pan Fried Chive Dumplings (3) 韭菜盒子,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272873349,,,,,For Aarti Ranade.,,,600000010081862679,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272955552,47,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272938553,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000035272909728,600000027693016529,600000027693016530,,,No Green Onion 不要葱花,600000010081850664,Ingredients 原料,600000010081905431,Pork Wontons in Chicken Soup 鸡汤小馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272946601,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272946602,,,,,For Suraj and Aarti.,,,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272946604,,,,,For Suraj and Aarti.,,,600000010081837613,Chicken Xiao Long Bao (8) 鸡肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272946606,,,,,For Suraj and Aarti.,,,600000010081862679,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272946608,,,,,For Suraj and Aarti.,,,600000010081888887,Vegetarian Spicy (Ma La) Noodles Ⓥ 🌶️🌶️ 素麻辣小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272946610,,,,,For Suraj and Aarti.,,,600000024922278411,Ube Milk Tea (Cold) 紫薯奶茶 (冷),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272946612,,,,,For Suraj and Aarti.,,,600000010081886453,Yibin Noodles Ⓥ 🌶️ 宜宾燃面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272907955,46,2/2/25 1:07 PM,2/2/25 1:07 PM,600000035272907905,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035272946614,,,,,For Aarti Ranade.,,,600000010081907948,Banana Naan Bread (1) Ⓥ 香蕉飞饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272800228,48,2/2/25 1:09 PM,2/2/25 1:09 PM,600000035272739731,Default Online Ordering,C1,Dining Room,Lunch,Dine In,600000035273048671,600000027692730517,600000027692730518,,,No Green Onion 不要葱花,600000027692581800,Ingredients 原料,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035272800228,48,2/2/25 1:09 PM,2/2/25 1:09 PM,600000035272739731,Default Online Ordering,C1,Dining Room,Lunch,Dine In,600000035273048674,600000027696170230,600000027696170231,,,No Green Onion 不要葱花,600000027696127047,Ingredients 原料,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273155210,51,2/2/25 1:15 PM,2/2/25 1:15 PM,600000035273152861,Default Online Ordering,B8,Dining Room,Lunch,Dine In,600000035273246316,600000027695817041,600000027695817042,,,No Chili Oil 不要红油,600000027695801376,Sauce 酱汁,600000010081905403,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273465727,57,2/2/25 1:23 PM,2/2/25 1:23 PM,600000035273451029,Default Online Ordering,C3,Dining Room,Lunch,Dine In,600000035273735303,,,,,For Jeffy.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273465727,57,2/2/25 1:23 PM,2/2/25 1:23 PM,600000035273451029,Default Online Ordering,C3,Dining Room,Lunch,Dine In,600000035273735305,,,,,For Jeffy.,,,600000010081823847,Green Onion Pancake (1) Ⓥ 葱油饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273465727,57,2/2/25 1:23 PM,2/2/25 1:23 PM,600000035273451029,Default Online Ordering,C3,Dining Room,Lunch,Dine In,600000035273735307,,,,,For Jeffy.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273465727,57,2/2/25 1:23 PM,2/2/25 1:23 PM,600000035273451029,Default Online Ordering,C3,Dining Room,Lunch,Dine In,600000035273735309,,,,,For Jeffy.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035273465727,57,2/2/25 1:23 PM,2/2/25 1:23 PM,600000035273451029,Default Online Ordering,C3,Dining Room,Lunch,Dine In,600000035273735311,,,,,For Don jones.,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273885832,60,2/2/25 1:34 PM,2/2/25 1:34 PM,600000035273864533,Default Online Ordering,A7,Dining Room,Lunch,Dine In,600000035274220810,600000027696170230,600000027696170231,,,No Green Onion 不要葱花,600000027696127047,Ingredients 原料,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273744288,62,2/2/25 1:37 PM,2/2/25 1:37 PM,600000035273717789,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035274319655,,,,,Include plasticware,,,600000010081897528,Broccoli with Seafood Sauce 蚝油西兰花,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273744288,62,2/2/25 1:37 PM,2/2/25 1:37 PM,600000035273717789,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035274319657,,,,,Include plasticware,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273744288,62,2/2/25 1:37 PM,2/2/25 1:37 PM,600000035273717789,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035274319659,,,,,Include plasticware,,,600000010081888852,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273744288,62,2/2/25 1:37 PM,2/2/25 1:37 PM,600000035273717789,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035274319661,,,,,Include plasticware,,,600000010081905431,Pork Wontons in Chicken Soup 鸡汤小馄饨,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273744288,62,2/2/25 1:37 PM,2/2/25 1:37 PM,600000035273717789,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035274319663,,,,,Include plasticware,,,600000010081873109,Five Spice Beef Shank 五香牛腱,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273744288,62,2/2/25 1:37 PM,2/2/25 1:37 PM,600000035273717789,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035274319665,,,,,Include plasticware,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035273744288,62,2/2/25 1:37 PM,2/2/25 1:37 PM,600000035273717789,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035274319667,,,,,Include plasticware,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035271956294,41,2/2/25 1:37 PM,2/2/25 1:00 PM,600000035271952295,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000035274377551,,,,,Noodle,,,600000028210151889,Cold Noodles with Sesame Dressing Ⓥ 麻酱凉面,,3.00,0.00,3.00,1.0,false,,
Cupertino,600000035273465727,57,2/2/25 1:58 PM,2/2/25 1:23 PM,600000035273451029,Default Online Ordering,C3,Dining Room,Lunch,Dine In,600000035275247089,,,,,For Jeffy.,,,600000010081829146,Spicy Beef Pancake Roll (1) 🌶️🌶️ 麻辣牛肉卷饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035277598272,73,2/2/25 2:47 PM,2/2/25 2:47 PM,600000035277531725,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035277775741,,,,,For Jilli Penner.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035277598272,73,2/2/25 2:47 PM,2/2/25 2:47 PM,600000035277531725,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035277775743,,,,,For Jilli Penner.,,,600000010081833954,Pan Fried Beef Pies (2) 牛肉馅饼,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035277598272,73,2/2/25 2:47 PM,2/2/25 2:47 PM,600000035277531725,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035277775745,,,,,For Jilli Penner.,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035277598272,73,2/2/25 2:47 PM,2/2/25 2:47 PM,600000035277531725,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000035277775747,,,,,For Jilli Penner.,,,600000010081847463,Beef Potstickers (6) 牛肉锅贴,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035278532625,82,2/2/25 3:05 PM,2/2/25 3:05 PM,600000035278498330,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035278699467,,,,,For Baby Bear.,,,600000010081918797,Chrysanthemum Tea (Hot) 菊花茶 (热),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035278532625,82,2/2/25 3:05 PM,2/2/25 3:05 PM,600000035278498330,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035278699469,,,,,For Baby Bear.,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035278532625,82,2/2/25 3:05 PM,2/2/25 3:05 PM,600000035278498330,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035278699471,,,,,For Tria.,,,600000010081899532,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035278532625,82,2/2/25 3:05 PM,2/2/25 3:05 PM,600000035278498330,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035278699473,,,,,For Tria.,,,600000010081892480,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035278532625,82,2/2/25 3:05 PM,2/2/25 3:05 PM,600000035278498330,Default Online Ordering,B3,Dining Room,Lunch,Dine In,600000035278699475,,,,,For Tria.,,,600000010081852319,Pork & Shrimp Boiled Dumplings (6) 🦐 猪肉三鲜水饺,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035279965147,,,,,Include plasticware,,,600000010081870624,Braised Pig Ears 🌶️ 凉拌猪耳,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035279965149,,,,,Include plasticware,,,600000010081849365,Pan Fried Wontons with Chili Sauce (6) 红油香煎大馄饨,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035280062114,89,2/2/25 3:31 PM,2/2/25 3:30 PM,600000035280062113,andres valencia,,,Lunch,Take Out,600000035280062110,600000026415091479,600000026415091480,,,Add Boba 珍珠,600000026415078963,Ingredients 原料,600000024922278411,Ube Milk Tea (Cold) 紫薯奶茶 (冷),,1.00,0.00,1.00,1.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120951,,,,,Include plasticware,,,600000010081857563,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120953,,,,,Include plasticware,,,600000010081846333,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,0.00,0.00,0.00,3.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120955,,,,,Include plasticware,,,600000010081827857,Beef Sandwich (1) 大嘴牛肉包 (不辣),,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120957,,,,,Include plasticware,,,600000010081831015,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120959,,,,,Include plasticware,,,600000010081888852,Spicy (Ma La) Noodles 🌶️🌶️ 麻辣小面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120961,,,,,Include plasticware,,,600000010081880028,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,0.00,0.00,0.00,1.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120963,,,,,Include plasticware,,,600000028210151889,Cold Noodles with Sesame Dressing Ⓥ 麻酱凉面,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120965,,,,,Include plasticware,,,600000010081883486,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,0.00,0.00,0.00,3.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120967,,,,,Include plasticware,,,600000010081895356,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120969,,,,,Include plasticware,,,600000010081839187,Pan Fried Pork Buns (4) 特色鲜肉煎包,,0.00,0.00,0.00,2.0,false,,
Cupertino,600000035279734884,90,2/2/25 3:32 PM,2/2/25 3:32 PM,600000035279703538,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000035280120971,,,,,Include plasticware,,,600000010081834427,Pork Xiao Long Bao (8) 鲜肉小笼包,,0.00,0.00,0.00,3.0,false,,
